_id	listing_url	property_type	room_type	bed_type	minimum_nights	maximum_nights	cancellation_policy	first_review	last_review	accommodates	bedrooms	beds	number_of_reviews	bathrooms	amenities	price	security_deposit	cleaning_fee	extra_people	guests_included	weekly_price	monthly_price	reviews_per_month	review_scores_accuracy	review_scores_cleanliness	review_scores_checkin	review_scores_communication	review_scores_location	review_scores_value	review_scores_rating	availability_30	availability_60	availability_90	availability_365	host_response_time	host_response_rate	host_is_superhost	host_has_profile_pic	host_identity_verified	host_listings_count	host_total_listings_count	address_country_code	address_location_coordinates	address_location_is_location_exact
21362635	https://www.airbnb.com/rooms/21362635	House	Entire home/apt	Real Bed	4	1125	flexible	2018-07-09T04:00:00Z	2018-10-06T04:00:00Z	4	2	3	7	2		90	100	25	0	1	NA	NA	NA	10	10	10	10	9	10	100	1	1	1	188	within an hour	100	FALSE	TRUE	FALSE	1	1	PT		FALSE
21426586	https://www.airbnb.com/rooms/21426586	Apartment	Private room	Real Bed	2	5	moderate	2017-11-05T04:00:00Z	2018-01-03T05:00:00Z	1	1	1	2	1		60	0	0	20	1	NA	NA	NA	9	10	10	10	10	8	90	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	2	2	AU		TRUE
21428625	https://www.airbnb.com/rooms/21428625	Townhouse	Private room	Real Bed	5	1125	strict_14_with_grace_period	2018-01-17T05:00:00Z	2018-01-17T05:00:00Z	2	1	1	1	1		50	200	60	10	1	NA	NA	NA	10	10	10	10	10	10	100	0	0	0	61	within an hour	100	TRUE	TRUE	FALSE	7	7	US		TRUE
21501614	https://www.airbnb.com/rooms/21501614	Serviced apartment	Entire home/apt	Real Bed	30	1125	moderate	NA	NA	2	0	1	0	1		81	300	75	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	56	86	361	within a few hours	90	FALSE	TRUE	TRUE	256	256	CA		TRUE
21507285	https://www.airbnb.com/rooms/21507285	House	Entire home/apt	Real Bed	7	1125	strict_14_with_grace_period	NA	NA	7	4	4	0	3		499	3000	418	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	7	24	a few days or more	17	FALSE	TRUE	FALSE	11	11	AU		TRUE
21526172	https://www.airbnb.com/rooms/21526172	Apartment	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2017-11-21T05:00:00Z	2019-01-05T05:00:00Z	2	1	1	11	1		195	NA	132	95	2	NA	NA	NA	9	9	9	10	10	9	96	28	58	88	88	within an hour	100	TRUE	TRUE	FALSE	7	7	TR		FALSE
21537425	https://www.airbnb.com/rooms/21537425	Apartment	Private room	Real Bed	2	1125	flexible	NA	NA	1	1	1	0	1		47	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	53	83	83	a few days or more	0	FALSE	TRUE	FALSE	1	1	TR		FALSE
2155733	https://www.airbnb.com/rooms/2155733	Apartment	Entire home/apt	Real Bed	7	10	strict_14_with_grace_period	NA	NA	3	1	4	0	1		175	1000	120	100	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	60	90	365	within a few hours	100	FALSE	TRUE	FALSE	5	5	BR		FALSE
21571388	https://www.airbnb.com/rooms/21571388	Apartment	Entire home/apt	Real Bed	7	1124	moderate	2018-01-06T05:00:00Z	2018-07-21T04:00:00Z	2	2	1	3	1		777	2000	200	0	1	NA	NA	NA	10	10	10	10	10	10	93	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	HK		FALSE
2157376	https://www.airbnb.com/rooms/2157376	Apartment	Private room	Real Bed	2	7	flexible	NA	NA	1	1	1	0	1		351	NA	12	0	1	2250	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	60	90	365	NA	NA	FALSE	TRUE	FALSE	1	1	BR		FALSE
2159898	https://www.airbnb.com/rooms/2159898	House	Entire home/apt	Real Bed	4	1125	flexible	2014-03-17T04:00:00Z	2019-02-28T05:00:00Z	4	0	2	204	1		190	NA	50	0	2	1200	4200	NA	10	10	10	10	10	10	99	4	5	10	23	within a few hours	100	TRUE	TRUE	TRUE	2	2	US		TRUE
2116352	https://www.airbnb.com/rooms/2116352	Bed and breakfast	Private room	Real Bed	2	1125	strict_14_with_grace_period	2014-01-08T05:00:00Z	2019-01-14T05:00:00Z	2	1	1	143	2		168	NA	NA	30	1	NA	NA	NA	10	10	10	10	10	10	98	14	14	14	256	within an hour	100	TRUE	TRUE	TRUE	6	6	BR		TRUE
21179158	https://www.airbnb.com/rooms/21179158	Condominium	Entire home/apt	Real Bed	31	1125	strict_14_with_grace_period	2017-10-08T04:00:00Z	2018-08-13T04:00:00Z	5	2	3	11	1		178	250	70	25	4	NA	NA	NA	9	10	9	10	10	9	95	0	0	0	0	within an hour	100	FALSE	TRUE	TRUE	6	6	CA		TRUE
21180955	https://www.airbnb.com/rooms/21180955	Apartment	Entire home/apt	Real Bed	3	30	flexible	2018-03-06T05:00:00Z	2018-12-24T05:00:00Z	4	2	2	12	1		100	250	70	0	1	NA	NA	NA	9	9	10	9	9	8	84	10	25	55	330	within a few hours	97	FALSE	TRUE	FALSE	100	100	ES		TRUE
2119780	https://www.airbnb.com/rooms/2119780	House	Entire home/apt	Real Bed	1	120	strict_14_with_grace_period	NA	NA	12	5	6	0	6		1865	11195	338	186	10	59123	253384	NA	NA	NA	NA	NA	NA	NA	NA	0	4	34	309	within a few hours	100	FALSE	TRUE	TRUE	2	2	BR		FALSE
21199380	https://www.airbnb.com/rooms/21199380	Apartment	Entire home/apt	Real Bed	1	1125	strict_14_with_grace_period	2017-11-08T05:00:00Z	2019-02-03T05:00:00Z	2	1	0	21	1		68	500	73	0	2	NA	NA	NA	10	10	9	10	10	10	98	15	45	60	323	within an hour	99	FALSE	TRUE	FALSE	73	73	CA		TRUE
21201643	https://www.airbnb.com/rooms/21201643	Apartment	Entire home/apt	Real Bed	5	90	strict_14_with_grace_period	2017-10-16T04:00:00Z	2018-08-24T04:00:00Z	3	1	2	5	1		97	500	130	30	1	NA	NA	NA	10	10	10	10	10	9	96	15	45	75	165	within a day	60	FALSE	TRUE	FALSE	1	1	BR		FALSE
21210250	https://www.airbnb.com/rooms/21210250	Apartment	Entire home/apt	Real Bed	30	365	strict_14_with_grace_period	2017-11-05T04:00:00Z	2018-05-31T04:00:00Z	2	0	1	3	1		125	150	80	50	2	NA	NA	NA	10	10	10	10	9	10	100	24	32	41	310	within an hour	100	FALSE	TRUE	FALSE	2	2	US		TRUE
21229065	https://www.airbnb.com/rooms/21229065	Apartment	Private room	Real Bed	30	60	strict_14_with_grace_period	NA	NA	1	1	1	0	1		29	0	10	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	60	90	180	NA	NA	FALSE	TRUE	TRUE	3	3	ES		TRUE
21232424	https://www.airbnb.com/rooms/21232424	House	Entire home/apt	Real Bed	1	60	strict_14_with_grace_period	NA	NA	6	4	6	0	3.5		298	0	0	50	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	BR		FALSE
21244482	https://www.airbnb.com/rooms/21244482	Guest suite	Entire home/apt	Real Bed	3	1125	moderate	2017-11-17T05:00:00Z	2018-02-18T05:00:00Z	3	2	2	7	1		118	0	85	0	1	NA	NA	NA	9	9	10	10	10	10	97	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	AU		FALSE
21281761	https://www.airbnb.com/rooms/21281761	Apartment	Entire home/apt	Real Bed	2	15	moderate	NA	NA	4	2	2	0	1		652	0	150	100	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	2	2	HK		TRUE
2130117	https://www.airbnb.com/rooms/2130117	Apartment	Shared room	Couch	1	1	strict_14_with_grace_period	2014-01-03T05:00:00Z	2018-12-31T05:00:00Z	1	1	1	17	1		212	NA	NA	0	1	NA	NA	NA	9	9	10	10	10	9	92	0	0	0	0	within an hour	100	FALSE	TRUE	FALSE	1	1	HK		FALSE
21312909	https://www.airbnb.com/rooms/21312909	Condominium	Entire home/apt	Real Bed	2	90	super_strict_30	2013-09-28T04:00:00Z	2019-01-06T05:00:00Z	4	1	1	37	1		119	NA	285	0	1	NA	NA	NA	10	9	10	10	10	9	92	3	15	35	275	within a few hours	100	FALSE	TRUE	FALSE	92	92	US		FALSE
21322869	https://www.airbnb.com/rooms/21322869	Apartment	Private room	Real Bed	2	4	moderate	2017-10-22T04:00:00Z	2019-02-26T05:00:00Z	1	1	1	7	1		40	NA	NA	0	1	NA	NA	NA	10	10	10	10	9	9	97	25	50	72	72	within an hour	100	FALSE	TRUE	FALSE	1	1	ES		TRUE
21352206	https://www.airbnb.com/rooms/21352206	Townhouse	Private room	Real Bed	1	1125	flexible	NA	NA	2	1	1	0	2.5		75	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	AU		FALSE
21353587	https://www.airbnb.com/rooms/21353587	Apartment	Private room	Real Bed	7	60	flexible	NA	NA	1	1	1	0	1		59	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	59	89	89	a few days or more	0	FALSE	TRUE	FALSE	1	1	ES		FALSE
21382912	https://www.airbnb.com/rooms/21382912	Serviced apartment	Private room	Real Bed	1	30	flexible	2017-11-05T04:00:00Z	2018-07-30T04:00:00Z	3	1	2	7	1		63	0	50	50	1	NA	NA	NA	8	7	9	7	8	7	74	30	60	90	365	within a day	80	FALSE	TRUE	FALSE	1	1	TR		FALSE
21389251	https://www.airbnb.com/rooms/21389251	Apartment	Entire home/apt	Real Bed	60	180	moderate	2017-11-25T05:00:00Z	2018-09-25T04:00:00Z	2	1	1	6	1		90	400	60	10	2	NA	NA	NA	10	10	10	10	10	10	100	0	0	0	220	within an hour	100	TRUE	TRUE	FALSE	7	7	ES		FALSE
21421463	https://www.airbnb.com/rooms/21421463	Apartment	Entire home/apt	Real Bed	3	1125	strict_14_with_grace_period	2017-11-06T05:00:00Z	2019-02-17T05:00:00Z	3	1	2	24	1		171	250	155	0	3	NA	NA	NA	9	10	8	9	10	9	93	0	0	0	0	within an hour	100	FALSE	TRUE	FALSE	294	294	AU		TRUE
21451259	https://www.airbnb.com/rooms/21451259	Apartment	Entire home/apt	Real Bed	5	100	strict_14_with_grace_period	2017-12-18T05:00:00Z	2018-01-09T05:00:00Z	5	2	3	3	1		181	500	140	0	1	NA	NA	NA	10	10	10	10	10	9	100	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	AU		TRUE
21563508	https://www.airbnb.com/rooms/21563508	Apartment	Entire home/apt	Real Bed	6	1125	moderate	2018-01-15T05:00:00Z	2018-10-20T04:00:00Z	4	1	1	3	1		15	0	100	0	4	NA	NA	NA	10	10	9	10	9	9	93	7	37	67	342	within an hour	99	FALSE	TRUE	FALSE	17	17	ES		TRUE
21612973	https://www.airbnb.com/rooms/21612973	Apartment	Private room	Real Bed	2	1125	strict_14_with_grace_period	2017-11-06T05:00:00Z	2019-03-04T05:00:00Z	2	1	1	57	1		90	NA	NA	0	1	NA	NA	NA	10	10	10	10	9	10	98	7	19	19	19	within an hour	100	TRUE	TRUE	FALSE	2	2	AU		TRUE
2161352	https://www.airbnb.com/rooms/2161352	Apartment	Private room	Real Bed	15	1125	strict_14_with_grace_period	2015-01-03T05:00:00Z	2015-02-24T05:00:00Z	3	1	2	2	1		699	NA	NA	100	1	4300	12900	NA	9	7	8	10	10	9	100	16	23	45	135	within a few hours	80	FALSE	TRUE	TRUE	13	13	HK		FALSE
21632846	https://www.airbnb.com/rooms/21632846	Condominium	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2018-03-04T05:00:00Z	2018-10-14T04:00:00Z	3	1	2	26	1		97	100	50	25	2	NA	NA	NA	10	10	10	10	10	10	96	19	49	56	56	within an hour	100	FALSE	TRUE	FALSE	1	1	US		FALSE
21641743	https://www.airbnb.com/rooms/21641743	Guest suite	Private room	Real Bed	1	1125	strict_14_with_grace_period	2017-11-17T05:00:00Z	2018-11-24T05:00:00Z	2	0	2	17	1		479	800	150	80	2	NA	NA	NA	10	10	10	10	10	10	98	20	34	52	303	within an hour	100	FALSE	TRUE	TRUE	21	21	HK		FALSE
21648743	https://www.airbnb.com/rooms/21648743	Villa	Private room	Real Bed	180	1125	flexible	2017-12-14T05:00:00Z	2017-12-14T05:00:00Z	1	1	1	1	1		33	131	15	0	1	NA	NA	NA	10	6	10	10	10	10	80	28	58	88	363	NA	NA	FALSE	TRUE	FALSE	2	2	AU		FALSE
21652885	https://www.airbnb.com/rooms/21652885	Apartment	Entire home/apt	Real Bed	3	330	strict_14_with_grace_period	NA	NA	6	3	5	0	1		75	150	90	21	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	15	45	316	within an hour	98	FALSE	TRUE	FALSE	55	55	ES		TRUE
21670822	https://www.airbnb.com/rooms/21670822	Apartment	Entire home/apt	Real Bed	3	300	moderate	2017-11-28T05:00:00Z	2018-11-22T05:00:00Z	3	0	2	39	1		85	0	0	15	2	NA	NA	NA	10	10	10	10	10	10	96	17	29	40	291	within an hour	100	TRUE	TRUE	FALSE	1	1	PT		TRUE
216766	https://www.airbnb.com/rooms/216766	Condominium	Entire home/apt	Real Bed	1	365	strict_14_with_grace_period	2011-12-01T05:00:00Z	2019-02-21T05:00:00Z	6	2	2	94	2		259	NA	125	0	1	NA	NA	NA	9	9	10	9	10	9	93	12	28	30	247	within an hour	92	FALSE	TRUE	TRUE	28	28	US		TRUE
21680190	https://www.airbnb.com/rooms/21680190	Serviced apartment	Entire home/apt	Real Bed	30	1125	moderate	2018-01-02T05:00:00Z	2018-04-30T04:00:00Z	2	1	1	2	1		82	300	75	0	1	NA	NA	NA	6	9	10	7	6	8	60	5	35	65	340	within a few hours	90	FALSE	TRUE	TRUE	256	256	CA		TRUE
21746886	https://www.airbnb.com/rooms/21746886	House	Entire home/apt	Real Bed	4	1125	super_strict_60	2018-04-01T04:00:00Z	2018-04-01T04:00:00Z	6	3	5	1	2		255	450	50	0	1	NA	NA	NA	10	10	6	10	10	8	100	0	0	0	0	within a few hours	98	FALSE	TRUE	TRUE	169	169	PT		TRUE
21815026	https://www.airbnb.com/rooms/21815026	Apartment	Entire home/apt	Real Bed	2	1125	flexible	2017-12-31T05:00:00Z	2018-09-05T04:00:00Z	4	2	3	2	2		119	200	NA	0	1	NA	NA	NA	10	10	10	10	10	8	100	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	AU		FALSE
21822223	https://www.airbnb.com/rooms/21822223	Serviced apartment	Private room	Real Bed	2	1125	flexible	NA	NA	1	1	1	0	1		105	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	59	89	179	NA	NA	FALSE	TRUE	FALSE	1	1	TR		FALSE
21848831	https://www.airbnb.com/rooms/21848831	Farm stay	Private room	Real Bed	2	1125	strict_14_with_grace_period	NA	NA	2	1	1	0	1		100	100	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	57	87	87	NA	NA	FALSE	TRUE	FALSE	3	3	ES		FALSE
21871576	https://www.airbnb.com/rooms/21871576	Townhouse	Entire home/apt	Real Bed	2	21	moderate	2017-12-26T05:00:00Z	2019-01-20T05:00:00Z	5	3	3	36	1.5		160	400	65	100	5	NA	NA	NA	10	10	10	10	9	10	99	23	47	71	150	within an hour	100	TRUE	TRUE	FALSE	1	1	US		TRUE
2187573	https://www.airbnb.com/rooms/2187573	Apartment	Entire home/apt	Real Bed	2	365	strict_14_with_grace_period	2014-01-20T05:00:00Z	2019-01-23T05:00:00Z	4	0	2	113	1		179	400	130	0	4	1023	3612	NA	10	10	10	10	10	10	96	8	38	68	248	within a day	90	TRUE	TRUE	TRUE	2	2	BR		TRUE
21884466	https://www.airbnb.com/rooms/21884466	House	Private room	Real Bed	3	15	moderate	2017-12-30T05:00:00Z	2018-01-05T05:00:00Z	2	1	1	2	1		100	NA	20	0	1	NA	NA	NA	10	10	10	10	8	9	100	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	AU		TRUE
21893035	https://www.airbnb.com/rooms/21893035	Apartment	Entire home/apt	Real Bed	2	1125	flexible	2017-12-10T05:00:00Z	2018-01-01T05:00:00Z	2	0	1	2	1		597	NA	NA	0	1	NA	NA	NA	8	7	10	8	10	9	70	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	HK		FALSE
21895438	https://www.airbnb.com/rooms/21895438	Apartment	Entire home/apt	Real Bed	2	1125	moderate	2018-06-27T04:00:00Z	2018-06-27T04:00:00Z	2	1	1	1	1		30	100	20	0	1	NA	NA	NA	10	10	10	10	10	10	100	21	48	71	326	within an hour	100	FALSE	TRUE	TRUE	54	54	PT		TRUE
21936741	https://www.airbnb.com/rooms/21936741	Townhouse	Shared room	Real Bed	1	14	flexible	NA	NA	1	1	1	0	1		60	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	AU		FALSE
21946009	https://www.airbnb.com/rooms/21946009	Guest suite	Entire home/apt	Real Bed	1	7	flexible	2017-12-29T05:00:00Z	2019-03-01T05:00:00Z	4	0	2	121	1		89	0	25	0	1	NA	NA	NA	10	10	10	10	10	9	96	2	16	29	97	within an hour	100	TRUE	TRUE	FALSE	1	1	US		TRUE
21954331	https://www.airbnb.com/rooms/21954331	Apartment	Shared room	Real Bed	1	1125	flexible	2018-09-14T04:00:00Z	2018-09-14T04:00:00Z	1	1	1	1	1		47	NA	NA	0	1	NA	NA	NA	10	10	10	10	10	10	100	30	60	90	180	NA	NA	FALSE	TRUE	FALSE	1	1	TR		FALSE
21968496	https://www.airbnb.com/rooms/21968496	Apartment	Private room	Real Bed	1	1125	flexible	NA	NA	2	1	1	0	1		243	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	HK		FALSE
21970465	https://www.airbnb.com/rooms/21970465	Apartment	Private room	Real Bed	1	1125	strict_14_with_grace_period	2018-11-28T05:00:00Z	2018-11-28T05:00:00Z	5	1	4	1	1		612	0	0	0	1	NA	NA	NA	4	10	4	2	10	6	40	30	60	90	118	within an hour	100	FALSE	TRUE	FALSE	126	126	HK		TRUE
21975808	https://www.airbnb.com/rooms/21975808	Apartment	Private room	Real Bed	1	1125	flexible	NA	NA	2	1	1	0	1		526	771	234	117	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	HK		FALSE
21976308	https://www.airbnb.com/rooms/21976308	Apartment	Entire home/apt	Real Bed	31	1125	moderate	2018-04-30T04:00:00Z	2018-04-30T04:00:00Z	2	1	1	1	1		67	1800	45	0	1	NA	NA	NA	10	10	10	10	10	10	100	0	6	33	276	within a day	100	FALSE	TRUE	FALSE	1	1	ES		TRUE
21992856	https://www.airbnb.com/rooms/21992856	Hostel	Private room	Real Bed	3	10	flexible	2017-12-02T05:00:00Z	2017-12-02T05:00:00Z	1	1	1	1	2		40	NA	NA	0	1	NA	NA	NA	10	8	10	10	10	10	100	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	AU		TRUE
21998466	https://www.airbnb.com/rooms/21998466	Apartment	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2017-12-07T05:00:00Z	2019-02-17T05:00:00Z	6	2	2	15	1		177	0	90	0	1	NA	NA	NA	9	9	9	9	9	8	87	19	49	79	352	within an hour	100	FALSE	TRUE	FALSE	13	13	US		TRUE
22005432	https://www.airbnb.com/rooms/22005432	House	Entire home/apt	Real Bed	3	1125	strict_14_with_grace_period	2018-01-01T05:00:00Z	2019-01-28T05:00:00Z	6	3	4	16	1		179	1000	250	0	1	NA	NA	NA	10	10	10	10	10	10	99	0	10	17	200	within an hour	100	FALSE	TRUE	FALSE	1	1	AU		TRUE
22005538	https://www.airbnb.com/rooms/22005538	Apartment	Entire home/apt	Real Bed	1	1125	strict_14_with_grace_period	2018-01-23T05:00:00Z	2019-02-18T05:00:00Z	5	3	4	22	1		75	300	45	0	5	NA	NA	NA	10	10	10	10	9	9	91	12	35	61	262	within an hour	95	FALSE	TRUE	FALSE	46	46	ES		FALSE
22006891	https://www.airbnb.com/rooms/22006891	Apartment	Entire home/apt	Real Bed	2	1125	moderate	2018-07-12T04:00:00Z	2018-11-04T04:00:00Z	7	2	2	6	1		64	0	30	0	1	NA	NA	NA	9	8	9	10	10	10	87	23	44	65	226	within an hour	100	FALSE	TRUE	FALSE	25	25	PT		TRUE
22015226	https://www.airbnb.com/rooms/22015226	Loft	Private room	Real Bed	2	1125	flexible	NA	NA	6	1	3	0	1		199	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	within a day	85	FALSE	TRUE	FALSE	10	10	CA		TRUE
22058660	https://www.airbnb.com/rooms/22058660	Condominium	Entire home/apt	Real Bed	1	1125	moderate	2018-01-02T05:00:00Z	2019-01-28T05:00:00Z	8	3	4	4	3		690	0	250	34	1	NA	NA	NA	10	10	10	10	10	9	100	30	60	90	365	within an hour	100	TRUE	TRUE	TRUE	24	24	BR		TRUE
22085738	https://www.airbnb.com/rooms/22085738	Loft	Entire home/apt	Real Bed	3	27	moderate	2018-01-23T05:00:00Z	2019-02-11T05:00:00Z	4	1	2	69	1		29	0	15	8	2	NA	NA	NA	10	10	10	10	10	10	98	3	13	22	103	within an hour	100	TRUE	TRUE	FALSE	2	2	PT		FALSE
2210041	https://www.airbnb.com/rooms/2210041	Apartment	Private room	Real Bed	1	4	flexible	2014-09-15T04:00:00Z	2018-12-30T05:00:00Z	2	1	1	112	1		149	100	29	59	1	NA	NA	NA	9	9	9	10	10	9	90	30	58	88	88	within an hour	100	FALSE	TRUE	TRUE	1	1	US		TRUE
22101558	https://www.airbnb.com/rooms/22101558	Condominium	Entire home/apt	Real Bed	30	1125	strict_14_with_grace_period	2018-06-30T04:00:00Z	2018-06-30T04:00:00Z	4	2	2	1	1		848	10000	0	0	1	NA	NA	NA	10	8	10	10	8	8	80	23	53	83	358	within a few hours	100	FALSE	TRUE	FALSE	19	19	HK		FALSE
22134640	https://www.airbnb.com/rooms/22134640	Boutique hotel	Private room	Real Bed	1	90	flexible	2018-08-17T04:00:00Z	2018-08-17T04:00:00Z	4	2	3	1	2		501	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	60	90	365	NA	NA	FALSE	TRUE	FALSE	2	2	TR		FALSE
22139932	https://www.airbnb.com/rooms/22139932	Apartment	Private room	Real Bed	1	1125	flexible	NA	NA	2	1	1	0	1		95	250	80	20	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	US		FALSE
22145240	https://www.airbnb.com/rooms/22145240	Pension (South Korea)	Entire home/apt	Real Bed	1	1125	strict_14_with_grace_period	2018-03-11T05:00:00Z	2019-03-05T05:00:00Z	3	0	1	32	1		502	NA	NA	0	1	NA	NA	NA	9	9	10	10	10	9	89	25	55	85	175	within an hour	99	FALSE	TRUE	FALSE	8	8	HK		TRUE
22148252	https://www.airbnb.com/rooms/22148252	Apartment	Entire home/apt	Real Bed	1	1125	strict_14_with_grace_period	2017-12-21T05:00:00Z	2019-03-03T05:00:00Z	6	1	3	81	1		179	0	125	10	2	NA	NA	NA	10	10	10	10	9	10	98	9	31	61	211	within an hour	100	TRUE	TRUE	FALSE	4	4	US		TRUE
22153101	https://www.airbnb.com/rooms/22153101	Apartment	Entire home/apt	Real Bed	3	10	strict_14_with_grace_period	2018-09-29T04:00:00Z	2018-12-31T05:00:00Z	4	2	2	3	1		200	300	70	50	4	NA	NA	NA	9	9	10	10	9	9	100	22	52	82	323	within a day	80	FALSE	TRUE	FALSE	1	1	AU		FALSE
22180943	https://www.airbnb.com/rooms/22180943	Apartment	Private room	Real Bed	31	1125	flexible	NA	NA	4	1	1	0	1		243	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	59	89	179	within a day	64	FALSE	TRUE	FALSE	77	77	HK		TRUE
22182637	https://www.airbnb.com/rooms/22182637	Apartment	Entire home/apt	Real Bed	4	371	strict_14_with_grace_period	2018-01-04T05:00:00Z	2019-02-22T05:00:00Z	4	1	3	35	1		98	0	32	8	2	NA	NA	NA	10	10	10	10	9	9	95	0	6	18	236	within an hour	100	FALSE	TRUE	TRUE	7	7	ES		TRUE
22191831	https://www.airbnb.com/rooms/22191831	Apartment	Private room	Real Bed	2	30	strict_14_with_grace_period	2017-12-19T05:00:00Z	2019-01-02T05:00:00Z	2	1	1	4	1.5		67	100	50	15	2	NA	NA	NA	10	9	10	10	9	9	100	2	3	3	3	within an hour	100	FALSE	TRUE	TRUE	1	1	US		TRUE
22192465	https://www.airbnb.com/rooms/22192465	Apartment	Entire home/apt	Real Bed	1	1125	moderate	2017-12-17T05:00:00Z	2019-03-05T05:00:00Z	5	2	3	61	1		70	130	0	0	1	NA	NA	NA	9	9	10	10	9	9	90	28	55	82	158	within an hour	100	FALSE	TRUE	FALSE	1	1	CA		TRUE
22204642	https://www.airbnb.com/rooms/22204642	Apartment	Entire home/apt	Real Bed	3	31	moderate	2018-01-06T05:00:00Z	2019-02-07T05:00:00Z	6	3	6	34	2		470	150	100	0	6	NA	NA	NA	9	9	9	10	9	8	86	17	23	37	290	within an hour	99	FALSE	TRUE	FALSE	203	203	ES		TRUE
22208993	https://www.airbnb.com/rooms/22208993	Apartment	Entire home/apt	Real Bed	2	1125	flexible	2018-04-06T04:00:00Z	2018-05-20T04:00:00Z	3	1	2	2	1		119	0	60	0	1	NA	NA	NA	10	10	10	10	10	10	100	0	0	0	0	within a day	50	FALSE	TRUE	FALSE	1	1	AU		TRUE
22210558	https://www.airbnb.com/rooms/22210558	Apartment	Private room	Real Bed	1	20	flexible	2018-10-29T04:00:00Z	2019-03-03T05:00:00Z	2	1	1	29	1		40	NA	NA	0	1	NA	NA	NA	10	9	10	10	10	10	95	9	34	60	129	within an hour	100	FALSE	TRUE	FALSE	2	2	CA		FALSE
22268452	https://www.airbnb.com/rooms/22268452	Apartment	Private room	Real Bed	2	7	moderate	2018-01-19T05:00:00Z	2019-02-24T05:00:00Z	2	1	1	42	1		53	0	20	10	1	NA	NA	NA	10	9	10	10	10	9	93	23	53	83	358	within an hour	100	FALSE	TRUE	FALSE	2	2	AU		TRUE
22282797	https://www.airbnb.com/rooms/22282797	Condominium	Private room	Real Bed	1	1125	moderate	NA	NA	2	1	1	0	1		70	130	40	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	AU		TRUE
22287612	https://www.airbnb.com/rooms/22287612	Apartment	Private room	Real Bed	2	30	flexible	2018-12-20T05:00:00Z	2018-12-20T05:00:00Z	4	0	1	1	1		298	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	55	85	175	within a few hours	100	FALSE	TRUE	FALSE	2	2	BR		FALSE
22295090	https://www.airbnb.com/rooms/22295090	Apartment	Entire home/apt	Real Bed	2	10	flexible	2018-01-04T05:00:00Z	2018-01-04T05:00:00Z	4	2	3	1	1		151	500	70	0	1	NA	NA	NA	10	8	8	10	10	10	80	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	AU		TRUE
